1902;0.022393167;-0.017889366;0.411446144
1901;0.020109762;-0.021268663;0.412670834
1900;0.016039516;-0.022758145;0.413767721
1899;0.010544089;-0.022225466;0.414711094
1898;0.004111773;-0.019717957;0.415478842
1897;-0.002685892;-0.015458421;0.416052969
1896;-0.009244903;-0.009825336;0.416420018
1895;-0.014982465;-0.003319228;0.416571385
1894;-0.019388769;0.003481809;0.416503524
1893;-0.022072295;0.009973472;0.416218024
1892;-0.022794601;0.015578948;0.415721578
1891;-0.021491507;0.019800166;0.415025821
1890;-0.018278798;0.022262052;0.414147061
1889;-0.013441938;0.022745858;0.413105897
1888;-0.007410702;0.021208594;0.411926732
1887;-0.000720994;0.017786853;0.410637204
1886;0.006032779;0.012784673;0.409267539
1885;0.012250512;0.006646518;0.407849841
1884;0.017379734;-8.22E-05;0.40641734
1883;0.02096469;-0.006803632;0.405003611
1882;0.022686841;-0.012920521;0.403641792
1881;0.022393167;-0.017889366;0.402363803
1880;0.020109762;-0.021268663;0.401199599
1879;0.016039516;-0.022758145;0.400176467
1878;0.010544089;-0.022225466;0.399318388
1877;0.004111773;-0.019717957;0.398645477
1876;-0.002685892;-0.015458421;0.398173504
1875;-0.009244903;-0.009825336;0.397913533
1874;-0.014982465;-0.003319228;0.397871656
1873;-0.019388769;0.003481809;0.398048857
1872;-0.022072295;0.009973472;0.398440981
1871;-0.022794601;0.015578948;0.399038837
1870;-0.021491507;0.019800166;0.399828412
1869;-0.018278798;0.022262052;0.400791199
1868;-0.013441938;0.022745858;0.40190463
1867;-0.007410702;0.021208594;0.40314261
1866;-0.000720994;0.017786853;0.404476119
1865;0.006032779;0.012784673;0.405873901
1864;0.012250512;0.006646518;0.407303195
1863;0.017379734;-8.22E-05;0.408730498
1862;0.02096469;-0.006803632;0.410122355
1861;0.022686841;-0.012920521;0.411446144
1860;0.022393167;-0.017889366;0.412670834
1859;0.020109762;-0.021268663;0.413767721
1858;0.016039516;-0.022758145;0.414711094
1857;0.010544089;-0.022225466;0.415478842
1856;0.004111773;-0.019717957;0.416052969
1855;-0.002685892;-0.015458421;0.416420018
1854;-0.009244903;-0.009825336;0.416571385
1853;-0.014982465;-0.003319228;0.416503524
1852;-0.019388769;0.003481809;0.416218024
1851;-0.022072295;0.009973472;0.415721578
1850;-0.022794601;0.015578948;0.415025821
1849;-0.021491507;0.019800166;0.414147061
1848;-0.018278798;0.022262052;0.413105897
1847;-0.013441938;0.022745858;0.411926732
1846;-0.007410702;0.021208594;0.410637204
1845;-0.000720994;0.017786853;0.409267539
1844;0.006032779;0.012784673;0.407849841
1843;0.012250512;0.006646518;0.40641734
1842;0.017379734;-8.22E-05;0.405003611
1841;0.02096469;-0.006803632;0.403641792
1840;0.022686841;-0.012920521;0.402363803
1839;0.022393167;-0.017889366;0.401199599
1838;0.020109762;-0.021268663;0.400176467
1837;0.016039516;-0.022758145;0.399318388
1836;0.010544089;-0.022225466;0.398645477
1835;0.004111773;-0.019717957;0.398173504
1834;-0.002685892;-0.015458421;0.397913533
1833;-0.009244903;-0.009825336;0.397871656
1832;-0.014982465;-0.003319228;0.398048857
1831;-0.019388769;0.003481809;0.398440981
1830;-0.022072295;0.009973472;0.399038837
1829;-0.022794601;0.015578948;0.399828412
1828;-0.021491507;0.019800166;0.400791199
1827;-0.018278798;0.022262052;0.40190463
1826;-0.013441938;0.022745858;0.40314261
1825;-0.007410702;0.021208594;0.404476119
1824;-0.000720994;0.017786853;0.405873901
1823;0.006032779;0.012784673;0.407303195
1822;0.012250512;0.006646518;0.408730498
1821;0.017379734;-8.22E-05;0.410122355
1820;0.02096469;-0.006803632;0.411446144
1819;0.022686841;-0.012920521;0.412670834
1818;0.022393167;-0.017889366;0.413767721
1817;0.020109762;-0.021268663;0.414711094
1816;0.016039516;-0.022758145;0.415478842
1815;0.010544089;-0.022225466;0.416052969
1814;0.004111773;-0.019717957;0.416420018
1813;-0.002685892;-0.015458421;0.416571385
1812;-0.009244903;-0.009825336;0.416503524
1811;-0.014982465;-0.003319228;0.416218024
1810;-0.019388769;0.003481809;0.415721578
1809;-0.022072295;0.009973472;0.415025821
1808;-0.022794601;0.015578948;0.414147061
1807;-0.021491507;0.019800166;0.413105897
1806;-0.018278798;0.022262052;0.411926732
1805;-0.013441938;0.022745858;0.410637204
1804;-0.007410702;0.021208594;0.409267539
1803;-0.000720994;0.017786853;0.407849841
1802;0.006032779;0.012784673;0.40641734
1801;0.012250512;0.006646518;0.405003611
1800;0.017379734;-8.22E-05;0.403641792
1799;0.02096469;-0.006803632;0.402363803
1798;0.022686841;-0.012920521;0.401199599
1797;0.022393167;-0.017889366;0.400176467
1796;0.020109762;-0.021268663;0.399318388
1795;0.016039516;-0.022758145;0.398645477
1794;0.010544089;-0.022225466;0.398173504
1793;0.004111773;-0.019717957;0.397913533
1792;-0.002685892;-0.015458421;0.397871656
1791;-0.009244903;-0.009825336;0.398048857
1790;-0.014982465;-0.003319228;0.398440981
1789;-0.019388769;0.003481809;0.399038837
1788;-0.022072295;0.009973472;0.399828412
1787;-0.022794601;0.015578948;0.400791199
1786;-0.021491507;0.019800166;0.40190463
1785;-0.018278798;0.022262052;0.40314261
1784;-0.013441938;0.022745858;0.404476119
1783;-0.007410702;0.021208594;0.405873901
1782;-0.000720994;0.017786853;0.407303195
1781;0.006032779;0.012784673;0.408730498
1780;0.012250512;0.006646518;0.410122355
1779;0.017379734;-8.22E-05;0.411446144
1778;0.02096469;-0.006803632;0.412670834
1777;0.022686841;-0.012920521;0.413767721
1776;0.022393167;-0.017889366;0.414711094
1775;0.020109762;-0.021268663;0.415478842
1774;0.016039516;-0.022758145;0.416052969
1773;0.010544089;-0.022225466;0.416420018
1772;0.004111773;-0.019717957;0.416571385
1771;-0.002685892;-0.015458421;0.416503524
1770;-0.009244903;-0.009825336;0.416218024
1769;-0.014982465;-0.003319228;0.415721578
1768;-0.019388769;0.003481809;0.415025821
1767;-0.022072295;0.009973472;0.414147061
1766;-0.022794601;0.015578948;0.413105897
1765;-0.021491507;0.019800166;0.411926732
1764;-0.018278798;0.022262052;0.410637204
1763;-0.013441938;0.022745858;0.409267539
1762;-0.007410702;0.021208594;0.407849841
1761;-0.000720994;0.017786853;0.40641734
1760;0.006032779;0.012784673;0.405003611
1759;0.012250512;0.006646518;0.403641792
1758;0.017379734;-8.22E-05;0.402363803
1757;0.02096469;-0.006803632;0.401199599
1756;0.022686841;-0.012920521;0.400176467
1755;0.022393167;-0.017889366;0.399318388
1754;0.020109762;-0.021268663;0.398645477
1753;0.016039516;-0.022758145;0.398173504
1752;0.010544089;-0.022225466;0.397913533
1751;0.004111773;-0.019717957;0.397871656
1750;-0.002685892;-0.015458421;0.398048857
1749;-0.009244903;-0.009825336;0.398440981
1748;-0.014982465;-0.003319228;0.399038837
1747;-0.019388769;0.003481809;0.399828412
1746;-0.022072295;0.009973472;0.400791199
1745;-0.022794601;0.015578948;0.40190463
1744;-0.021491507;0.019800166;0.40314261
1743;-0.018278798;0.022262052;0.404476119
1742;-0.013441938;0.022745858;0.405873901
1741;-0.007410702;0.021208594;0.407303195
1740;-0.000720994;0.017786853;0.408730498
1739;0.006032779;0.012784673;0.410122355
1738;0.012250512;0.006646518;0.411446144
1737;0.017379734;-8.22E-05;0.412670834
1736;0.02096469;-0.006803632;0.413767721
1735;0.022686841;-0.012920521;0.414711094
1734;0.022393167;-0.017889366;0.415478842
1733;0.020109762;-0.021268663;0.416052969
1732;0.016039516;-0.022758145;0.416420018
1731;0.010544089;-0.022225466;0.416571385
1730;0.004111773;-0.019717957;0.416503524
1729;-0.002685892;-0.015458421;0.416218024
1728;-0.009244903;-0.009825336;0.415721578
1727;-0.014982465;-0.003319228;0.415025821
1726;-0.019388769;0.003481809;0.414147061
1725;-0.022072295;0.009973472;0.413105897
1724;-0.022794601;0.015578948;0.411926732
1723;-0.021491507;0.019800166;0.410637204
1722;-0.018278798;0.022262052;0.409267539
1721;-0.013441938;0.022745858;0.407849841
1720;-0.007410702;0.021208594;0.40641734
1719;-0.000720994;0.017786853;0.405003611
1718;0.006032779;0.012784673;0.403641792
1717;0.012250512;0.006646518;0.402363803
1716;0.017379734;-8.22E-05;0.401199599
1715;0.02096469;-0.006803632;0.400176467
1714;0.022686841;-0.012920521;0.399318388
1713;0.022393167;-0.017889366;0.398645477
1712;0.020109762;-0.021268663;0.398173504
1711;0.016039516;-0.022758145;0.397913533
1710;0.010544089;-0.022225466;0.397871656
1709;0.004111773;-0.019717957;0.398048857
1708;-0.002685892;-0.015458421;0.398440981
1707;-0.009244903;-0.009825336;0.399038837
1706;-0.014982465;-0.003319228;0.399828412
1705;-0.019388769;0.003481809;0.400791199
1704;-0.022072295;0.009973472;0.40190463
1703;-0.022794601;0.015578948;0.40314261
1702;-0.021491507;0.019800166;0.404476119
1701;-0.018278798;0.022262052;0.405873901
1700;-0.013441938;0.022745858;0.407303195
1699;-0.007410702;0.021208594;0.408730498
1698;-0.000720994;0.017786853;0.410122355
1697;0.006032779;0.012784673;0.411446144
1696;0.012250512;0.006646518;0.412670834
1695;0.017379734;-8.22E-05;0.413767721
1694;0.02096469;-0.006803632;0.414711094
1693;0.022686841;-0.012920521;0.415478842
1692;0.022393167;-0.017889366;0.416052969
1691;0.020109762;-0.021268663;0.416420018
1690;0.016039516;-0.022758145;0.416571385
1689;0.010544089;-0.022225466;0.416503524
1688;0.004111773;-0.019717957;0.416218024
1687;-0.002685892;-0.015458421;0.415721578
1686;-0.009244903;-0.009825336;0.415025821
1685;-0.014982465;-0.003319228;0.414147061
1684;-0.019388769;0.003481809;0.413105897
1683;-0.022072295;0.009973472;0.411926732
1682;-0.022794601;0.015578948;0.410637204
1681;-0.021491507;0.019800166;0.409267539
1680;-0.018278798;0.022262052;0.407849841
1679;-0.013441938;0.022745858;0.40641734
1678;-0.007410702;0.021208594;0.405003611
1677;-0.000720994;0.017786853;0.403641792
1676;0.006032779;0.012784673;0.402363803
1675;0.012250512;0.006646518;0.401199599
1674;0.017379734;-8.22E-05;0.400176467
1673;0.02096469;-0.006803632;0.399318388
1672;0.022686841;-0.012920521;0.398645477
1671;0.022393167;-0.017889366;0.398173504
1670;0.020109762;-0.021268663;0.397913533
1669;0.016039516;-0.022758145;0.397871656
1668;0.010544089;-0.022225466;0.398048857
1667;0.004111773;-0.019717957;0.398440981
1666;-0.002685892;-0.015458421;0.399038837
1665;-0.009244903;-0.009825336;0.399828412
1664;-0.014982465;-0.003319228;0.400791199
1663;-0.019388769;0.003481809;0.40190463
1662;-0.022072295;0.009973472;0.40314261
1661;-0.022794601;0.015578948;0.404476119
1660;-0.021491507;0.019800166;0.405873901
1659;-0.018278798;0.022262052;0.407303195
1658;-0.013441938;0.022745858;0.408730498
1657;-0.007410702;0.021208594;0.410122355
1656;-0.000720994;0.017786853;0.411446144
1655;0.006032779;0.012784673;0.412670834
1654;0.012250512;0.006646518;0.413767721
1653;0.017379734;-8.22E-05;0.414711094
1652;0.02096469;-0.006803632;0.415478842
1651;0.022686841;-0.012920521;0.416052969
1650;0.022393167;-0.017889366;0.416420018
1649;0.020109762;-0.021268663;0.416571385
1648;0.016039516;-0.022758145;0.416503524
1647;0.010544089;-0.022225466;0.416218024
1646;0.004111773;-0.019717957;0.415721578
1645;-0.002685892;-0.015458421;0.415025821
1644;-0.009244903;-0.009825336;0.414147061
1643;-0.014982465;-0.003319228;0.413105897
1642;-0.019388769;0.003481809;0.411926732
1641;-0.022072295;0.009973472;0.410637204
1640;-0.022794601;0.015578948;0.409267539
1639;-0.021491507;0.019800166;0.407849841
1638;-0.018278798;0.022262052;0.40641734
1637;-0.013441938;0.022745858;0.405003611
1636;-0.007410702;0.021208594;0.403641792
1635;-0.000720994;0.017786853;0.402363803
1634;0.006032779;0.012784673;0.401199599
1633;0.012250512;0.006646518;0.400176467
1632;0.017379734;-8.22E-05;0.399318388
1631;0.02096469;-0.006803632;0.398645477
1630;0.022686841;-0.012920521;0.398173504
1629;0.022393167;-0.017889366;0.397913533
1628;0.020109762;-0.021268663;0.397871656
1627;0.016039516;-0.022758145;0.398048857
1626;0.010544089;-0.022225466;0.398440981
1625;0.004111773;-0.019717957;0.399038837
1624;-0.002685892;-0.015458421;0.399828412
1623;-0.009244903;-0.009825336;0.400791199
1622;-0.014982465;-0.003319228;0.40190463
1621;-0.019388769;0.003481809;0.40314261
1620;-0.022072295;0.009973472;0.404476119
1619;-0.022794601;0.015578948;0.405873901
1618;-0.021491507;0.019800166;0.407303195
1617;-0.018278798;0.022262052;0.408730498
1616;-0.013441938;0.022745858;0.410122355
1615;-0.007410702;0.021208594;0.411446144
1614;-0.000720994;0.017786853;0.412670834
1613;0.006032779;0.012784673;0.413767721
1612;0.012250512;0.006646518;0.414711094
1611;0.017379734;-8.22E-05;0.415478842
1610;0.02096469;-0.006803632;0.416052969
1609;0.022686841;-0.012920521;0.416420018
1608;0.022393167;-0.017889366;0.416571385
1607;0.020109762;-0.021268663;0.416503524
1606;0.016039516;-0.022758145;0.416218024
1605;0.010544089;-0.022225466;0.415721578
1604;0.004111773;-0.019717957;0.415025821
1603;-0.002685892;-0.015458421;0.414147061
1602;-0.009244903;-0.009825336;0.413105897
1601;-0.014982465;-0.003319228;0.411926732
1600;-0.019388769;0.003481809;0.410637204
1599;-0.022072295;0.009973472;0.409267539
1598;-0.022794601;0.015578948;0.407849841
1597;-0.021491507;0.019800166;0.40641734
1596;-0.018278798;0.022262052;0.405003611
1595;-0.013441938;0.022745858;0.403641792
1594;-0.007410702;0.021208594;0.402363803
1593;-0.000720994;0.017786853;0.401199599
1592;0.006032779;0.012784673;0.400176467
1591;0.012250512;0.006646518;0.399318388
1590;0.017379734;-8.22E-05;0.398645477
1589;0.02096469;-0.006803632;0.398173504
1588;0.022686841;-0.012920521;0.397913533
1587;0.022393167;-0.017889366;0.397871656
1586;0.020109762;-0.021268663;0.398048857
1585;0.016039516;-0.022758145;0.398440981
1584;0.010544089;-0.022225466;0.399038837
1583;0.004111773;-0.019717957;0.399828412
1582;-0.002685892;-0.015458421;0.400791199
1581;-0.009244903;-0.009825336;0.40190463
1580;-0.014982465;-0.003319228;0.40314261
1579;-0.019388769;0.003481809;0.404476119
1578;-0.022072295;0.009973472;0.405873901
1577;-0.022794601;0.015578948;0.407303195
1576;-0.021491507;0.019800166;0.408730498
1575;-0.018278798;0.022262052;0.410122355
1574;-0.013441938;0.022745858;0.411446144
1573;-0.007410702;0.021208594;0.412670834
1572;-0.000720994;0.017786853;0.413767721
1571;0.006032779;0.012784673;0.414711094
1570;0.012250512;0.006646518;0.415478842
1569;0.017379734;-8.22E-05;0.416052969
1568;0.02096469;-0.006803632;0.416420018
1567;0.022686841;-0.012920521;0.416571385
1566;0.022393167;-0.017889366;0.416503524
1565;0.020109762;-0.021268663;0.416218024
1564;0.016039516;-0.022758145;0.415721578
1563;0.010544089;-0.022225466;0.415025821
1562;0.004111773;-0.019717957;0.414147061
1561;-0.002685892;-0.015458421;0.413105897
1560;-0.009244903;-0.009825336;0.411926732
1559;-0.014982465;-0.003319228;0.410637204
1558;-0.019388769;0.003481809;0.409267539
1557;-0.022072295;0.009973472;0.407849841
1556;-0.022794601;0.015578948;0.40641734
1555;-0.021491507;0.019800166;0.405003611
1554;-0.018278798;0.022262052;0.403641792
1553;-0.013441938;0.022745858;0.402363803
1552;-0.007410702;0.021208594;0.401199599
1551;-0.000720994;0.017786853;0.400176467
1550;0.006032779;0.012784673;0.399318388
1549;0.012250512;0.006646518;0.398645477
1548;0.017379734;-8.22E-05;0.398173504
1547;0.02096469;-0.006803632;0.397913533
1546;0.022686841;-0.012920521;0.397871656
1545;0.022393167;-0.017889366;0.398048857
1544;0.020109762;-0.021268663;0.398440981
1543;0.016039516;-0.022758145;0.399038837
1542;0.010544089;-0.022225466;0.399828412
1541;0.004111773;-0.019717957;0.400791199
1540;-0.002685892;-0.015458421;0.40190463
1539;-0.009244903;-0.009825336;0.40314261
1538;-0.014982465;-0.003319228;0.404476119
1537;-0.019388769;0.003481809;0.405873901
1536;-0.022072295;0.009973472;0.407303195
1535;-0.022794601;0.015578948;0.408730498
1534;-0.021491507;0.019800166;0.410122355
1533;-0.018278798;0.022262052;0.411446144
1532;-0.013441938;0.022745858;0.412670834
1531;-0.007410702;0.021208594;0.413767721
1530;-0.000720994;0.017786853;0.414711094
1529;0.006032779;0.012784673;0.415478842
1528;0.012250512;0.006646518;0.416052969
1527;0.017379734;-8.22E-05;0.416420018
1526;0.02096469;-0.006803632;0.416571385
1525;0.022686841;-0.012920521;0.416503524
1524;0.022393167;-0.017889366;0.416218024
1523;0.020109762;-0.021268663;0.415721578
1522;0.016039516;-0.022758145;0.415025821
1521;0.010544089;-0.022225466;0.414147061
1520;0.004111773;-0.019717957;0.413105897
1519;-0.002685892;-0.015458421;0.411926732
1518;-0.009244903;-0.009825336;0.410637204
1517;-0.014982465;-0.003319228;0.409267539
1516;-0.019388769;0.003481809;0.407849841
1515;-2.21E-02;0.009973472;0.40641734
1514;-0.022794601;0.015578948;0.405003611
1513;-0.021491507;0.019800166;0.403641792
1512;-0.018278798;0.022262052;0.402363803
1511;-0.013441938;0.022745858;0.401199599
1510;-0.007410702;0.021208594;0.400176467
1509;-0.000720994;0.017786853;0.399318388
1508;0.006032779;0.012784673;0.398645477
1507;0.012250512;0.006646518;0.398173504
1506;0.017379734;-8.22E-05;0.397913533
1505;0.02096469;-0.006803632;0.397871656
1504;0.022686841;-0.012920521;0.398048857
1503;0.022393167;-0.017889366;0.398440981
1502;0.020109762;-0.021268663;0.399038837
1501;0.016039516;-0.022758145;0.399828412
1500;0.010544089;-0.022225466;0.400791199
1499;0.004111773;-0.019717957;0.40190463
1498;-0.002685892;-0.015458421;0.40314261
1497;-0.009244903;-0.009825336;0.404476119
1496;-0.014982465;-0.003319228;0.405873901
1495;-0.019388769;0.003481809;0.407303195
1494;-0.022072295;0.009973472;0.408730498
1493;-0.022794601;0.015578948;0.410122355
1492;-0.021491507;0.019800166;0.411446144
1491;-0.018278798;0.022262052;0.412670834
1490;-0.013441938;0.022745858;0.413767721
1489;-0.007410702;0.021208594;0.414711094
1488;-0.000720994;0.017786853;0.415478842
1487;0.006032779;0.012784673;0.416052969
1486;0.012250512;0.006646518;0.416420018
1485;0.017379734;-8.22E-05;0.416571385
1484;0.02096469;-0.006803632;0.416503524
1483;0.022686841;-0.012920521;0.416218024
1482;0.022393167;-0.017889366;0.415721578
1481;0.020109762;-0.021268663;0.415025821
1480;0.016039516;-0.022758145;0.414147061
1479;0.010544089;-0.022225466;0.413105897
1478;0.004111773;-0.019717957;0.411926732
1477;-0.002685892;-0.015458421;0.410637204
1476;-0.009244903;-0.009825336;0.409267539
1475;-0.014982465;-0.003319228;0.407849841
1474;-0.019388769;0.003481809;0.40641734
1473;-0.022072295;0.009973472;0.405003611
1472;-0.022794601;0.015578948;0.403641792
1471;-0.021491507;0.019800166;0.402363803
1470;-0.018278798;0.022262052;0.401199599
1469;-0.013441938;0.022745858;0.400176467
1468;-0.007410702;0.021208594;0.399318388
1467;-0.000720994;0.017786853;0.398645477
1466;0.006032779;0.012784673;0.398173504
1465;0.012250512;0.006646518;0.397913533
1464;0.017379734;-8.22E-05;0.397871656
1463;0.02096469;-0.006803632;0.398048857
1462;0.022686841;-0.012920521;0.398440981
1461;0.022393167;-0.017889366;0.399038837
1460;0.020109762;-0.021268663;0.399828412
1459;0.016039516;-0.022758145;0.400791199
1458;0.010544089;-0.022225466;0.40190463
1457;0.004111773;-0.019717957;0.40314261
1456;-0.002685892;-0.015458421;0.404476119
1455;-0.009244903;-0.009825336;0.405873901
1454;-0.014982465;-0.003319228;0.407303195
1453;-0.019388769;0.003481809;0.408730498
1452;-0.022072295;0.009973472;0.410122355
1451;-0.022794601;0.015578948;0.411446144
1450;-0.021491507;0.019800166;0.412670834
1449;-0.018278798;0.022262052;0.413767721
1448;-0.013441938;0.022745858;0.414711094
1447;-0.007410702;0.021208594;0.415478842
1446;-0.000720994;0.017786853;0.416052969
1445;0.006032779;0.012784673;0.416420018
1444;0.012250512;0.006646518;0.416571385
1443;0.017379734;-8.22E-05;0.416503524
1442;0.02096469;-0.006803632;0.416218024
1441;0.022686841;-0.012920521;0.415721578
1440;0.022393167;-0.017889366;0.415025821
1439;0.020109762;-0.021268663;0.414147061
1438;0.016039516;-0.022758145;0.413105897
1437;0.010544089;-0.022225466;0.411926732
1436;0.004111773;-0.019717957;0.410637204
1435;-0.002685892;-0.015458421;0.409267539
1434;-0.009244903;-0.009825336;0.407849841
1433;-0.014982465;-0.003319228;0.40641734
1432;-0.019388769;0.003481809;0.405003611
1431;-0.022072295;0.009973472;0.403641792
1430;-0.022794601;0.015578948;0.402363803
1429;-0.021491507;0.019800166;0.401199599
1428;-0.018278798;0.022262052;0.400176467
1427;-0.013441938;0.022745858;0.399318388
1426;-0.007410702;0.021208594;0.398645477
1425;-0.000720994;0.017786853;0.398173504
1424;0.006032779;0.012784673;0.397913533
1423;0.012250512;0.006646518;0.397871656
1422;0.017379734;-8.22E-05;0.398048857
1421;0.02096469;-0.006803632;0.398440981
1420;0.022686841;-0.012920521;0.399038837
1419;0.022393167;-0.017889366;0.399828412
1418;0.020109762;-0.021268663;0.400791199
1417;0.016039516;-0.022758145;0.40190463
1416;0.010544089;-0.022225466;0.40314261
1415;0.004111773;-0.019717957;0.404476119
1414;-0.002685892;-0.015458421;0.405873901
1413;-0.009244903;-0.009825336;0.407303195
1412;-0.014982465;-0.003319228;0.408730498
1411;-0.019388769;0.003481809;0.410122355
1410;-0.022072295;0.009973472;0.411446144
1409;-0.022794601;0.015578948;0.412670834
1408;-0.021491507;0.019800166;0.413767721
1407;-0.018278798;0.022262052;0.414711094
1406;-0.013441938;0.022745858;0.415478842
1405;-0.007410702;0.021208594;0.416052969
1404;-0.000720994;0.017786853;0.416420018
1403;0.006032779;0.012784673;0.416571385
1402;0.012250512;0.006646518;0.416503524
1401;0.017379734;-8.22E-05;0.416218024
1400;0.02096469;-0.006803632;0.415721578
1399;0.022686841;-0.012920521;0.415025821
1398;0.022393167;-0.017889366;0.414147061
1397;0.020109762;-0.021268663;0.413105897
1396;0.016039516;-0.022758145;0.411926732
1395;0.010544089;-0.022225466;0.410637204
1394;0.004111773;-0.019717957;0.409267539
1393;-0.002685892;-0.015458421;0.407849841
1392;-0.009244903;-0.009825336;0.40641734
1391;-0.014982465;-0.003319228;0.405003611
1390;-0.019388769;0.003481809;0.403641792
1389;-0.022072295;0.009973472;0.402363803
1388;-0.022794601;0.015578948;0.401199599
1387;-0.021491507;0.019800166;0.400176467
1386;-0.018278798;0.022262052;0.399318388
1385;-0.013441938;0.022745858;0.398645477
1384;-0.007410702;0.021208594;0.398173504
1383;-0.000720994;0.017786853;0.397913533
1382;0.006032779;0.012784673;0.397871656
1381;0.012250512;0.006646518;0.398048857
1380;0.017379734;-8.22E-05;0.398440981
1379;0.02096469;-0.006803632;0.399038837
1378;0.022686841;-0.012920521;0.399828412
1377;0.022393167;-0.017889366;0.400791199
1376;0.020109762;-0.021268663;0.40190463
1375;0.016039516;-0.022758145;0.40314261
1374;0.010544089;-0.022225466;0.404476119
1373;0.004111773;-0.019717957;0.405873901
1372;-0.002685892;-0.015458421;0.407303195
1371;-0.009244903;-0.009825336;0.408730498
1370;-0.014982465;-0.003319228;0.410122355
1369;-0.019388769;0.003481809;0.411446144
1368;-0.022072295;0.009973472;0.412670834
